time,tvlusd,tvleth,category
2019-06-30,2858286,8971.393596986816,derivatives
2019-06-29,2743546,8820.273267963348,derivatives
2019-06-28,2636751,8936.927196312363,derivatives
2019-06-27,2931021,8785.50746358132,derivatives
2019-06-26,2786980,8822.069576778196,derivatives
2019-06-25,2690841,8650.831056100305,derivatives
2019-06-24,2377556,7710.075558582223,derivatives
2019-06-23,2421109,7804.238790574735,derivatives
2019-06-22,2326952,7865.044277698911,derivatives
2019-06-21,1950522,7181.069140711288,derivatives
2019-06-20,1922679,7161.082349435733,derivatives
2019-06-19,1136966,4296.274183796857,derivatives
2019-06-18,1172084,4288.007609570499,derivatives
2019-06-17,1124062,4192.853146331457,derivatives
2019-06-16,1256210,4683.156874440799,derivatives
2019-06-15,1232174,4680.267406085009,derivatives
2019-06-14,1170337,4594.421544380324,derivatives
2019-06-13,1272710,4851.561010940419,derivatives
2019-06-12,1185034,4840.825163398692,derivatives
2019-06-11,1182706,4788.283400809717,derivatives
2019-06-10,1105597,4774.765709350032,derivatives
2019-06-09,1143492,4692.596848325673,derivatives
2019-06-08,1153809,4627.823680410717,derivatives
2019-06-07,1145966,4607.268926144816,derivatives
2019-06-06,1054258,4283.338073375859,derivatives
2019-06-05,1026017,4253.449133571014,derivatives
2019-06-04,1065713,4256.382298905663,derivatives
2019-06-03,1141328,4242.381890495484,derivatives
2019-06-02,1143873,4324.171171511738,derivatives
2019-06-01,1171930,4377.283083703731,derivatives
2019-05-31,1073608,4213.5321821036105,derivatives
2019-05-30,1099696,4084.5968131337518,derivatives
2019-05-29,1091384,4024.7224988014896,derivatives
2019-05-28,1075537,3962.045973624107,derivatives
2019-05-27,1055064,3954.8092060874133,derivatives
2019-05-26,1019357,4067.8279260944173,derivatives
2019-05-25,999948,4010.7011070110702,derivatives
2019-05-24,979605,3995.9412604527843,derivatives
2019-05-23,980416,4022.0544798162127,derivatives
2019-05-22,1016476,3997.939036381514,derivatives
2019-05-21,1008382,4001.5158730158732,derivatives
2019-05-20,1052833,4042.361297753888,derivatives
2019-05-19,992905,4247.358514779484,derivatives
2019-05-18,1034668,4246.359681523434,derivatives
2019-05-17,1125609,4256.254253951449,derivatives
2019-05-16,1026407,4146.9314371136525,derivatives
2019-05-15,933039,4303.8839429863,derivatives
2019-05-14,848858,4342.873222142638,derivatives
2019-05-13,851418,4526.411483253589,derivatives
2019-05-12,956293,4991.872422613144,derivatives
2019-05-11,877480,5069.794314767737,derivatives
2019-05-10,867741,5062.075603780189,derivatives
2019-05-09,865489,5027.52831832704,derivatives
2019-05-08,845175,4956.1660704861315,derivatives
2019-05-07,859376,4924.508624147614,derivatives
2019-05-06,783579,4770.93886994642,derivatives
2019-05-05,803006,4840.884977091874,derivatives
2019-05-04,819141,4826.994696523277,derivatives
2019-05-03,783848,4793.884166106049,derivatives
2019-05-02,733467,4528.971904908923,derivatives
2019-05-01,794445,4805.789123465005,derivatives
2019-04-30,806160,5153.157760163641,derivatives
2019-04-29,809733,5088.18021867538,derivatives
2019-04-28,822027,5138.953488372093,derivatives
2019-04-27,813208,5139.729490582733,derivatives
2019-04-26,801656,5199.481125956674,derivatives
2019-04-25,856098,5167.177691936263,derivatives
2019-04-24,866744,5093.101422023739,derivatives
2019-04-23,868676,5068.121353558926,derivatives
2019-04-22,861422,5058.261890780975,derivatives
2019-04-21,882426,5072.579903426074,derivatives
2019-04-20,929404,5337.414575317292,derivatives
2019-04-19,927450,5311.855670103093,derivatives
2019-04-18,820167,4910.5915459226435,derivatives
2019-04-17,884579,5300.053924505692,derivatives
2019-04-16,838973,5233.767935121647,derivatives
2019-04-15,947070,5614.595684135641,derivatives
2019-04-14,946081,5750.203610283839,derivatives
2019-04-13,940168,5713.2231404958675,derivatives
2019-04-12,921306,5575.56281771968,derivatives
2019-04-11,976335,5503.889734483342,derivatives
2019-04-10,981284,5565.989790130459,derivatives
2019-04-09,1003802,5544.029603446371,derivatives
2019-04-08,983252,5600.341744033719,derivatives
2019-04-07,952497,5728.271590089006,derivatives
2019-04-06,987029,5932.021155117495,derivatives
2019-04-05,916226,5796.330739545771,derivatives
2019-04-04,943659,5854.690408239236,derivatives
2019-04-03,982754,5958.612744800825,derivatives
2019-04-02,853509,6016.98272823405,derivatives
2019-04-01,853155,5991.25702247191,derivatives
2019-03-31,825069,5758.036150464094,derivatives
2019-03-30,807360,5590.748563118897,derivatives
2019-03-29,742742,5367.020738492666,derivatives
2019-03-28,739418,5272.89453041432,derivatives
2019-03-27,701859,5226.442773102986,derivatives
2019-03-26,698449,5213.862346969244,derivatives
2019-03-25,651902,4786.0069011085825,derivatives
2019-03-24,659465,4787.75228691738,derivatives
2019-03-23,551656,4033.752559227845,derivatives
2019-03-22,542203,3998.252341272767,derivatives
2019-03-21,560370,3996.362858365426,derivatives
2019-03-20,552500,3961.7094507385627,derivatives
2019-03-19,541025,3906.317689530686,derivatives
2019-03-18,722986,5173.79418920853,derivatives
2019-03-17,895507,6320.630999435347,derivatives
2019-03-16,861630,6260.480999782025,derivatives
2019-03-15,821990,6185.491760102341,derivatives
2019-03-14,804481,6051.914541488001,derivatives
2019-03-13,803982,5983.344496539406,derivatives
2019-03-12,791283,5925.438070989966,derivatives
2019-03-11,807526,5922.015253740099,derivatives
2019-03-10,815807,5901.381655092592,derivatives
2019-03-09,790198,5878.57461687249,derivatives
2019-03-08,807167,5863.908463494369,derivatives
2019-03-07,814391,5880.504007509567,derivatives
2019-03-06,809202,5866.758500688755,derivatives
2019-03-05,737966,5836.953254765483,derivatives
2019-03-04,762415,5810.64705434037,derivatives
2019-03-03,787027,5881.675510051566,derivatives
2019-03-02,799509,5872.26588321704,derivatives
2019-03-01,794972,5832.944456673271,derivatives
2019-02-28,794922,5847.594526997204,derivatives
2019-02-27,802890,5855.382147024504,derivatives
2019-02-26,809082,5819.896417781613,derivatives
2019-02-25,791903,5935.4144805876185,derivatives
2019-02-24,952659,5973.532731376976,derivatives
2019-02-23,888013,5958.219269994633,derivatives
2019-02-22,876156,5986.307734353648,derivatives
2019-02-21,904402,6060.457012665014,derivatives
2019-02-20,940239,6511.350415512465,derivatives
2019-02-19,961783,6563.7275643213,derivatives
2019-02-18,911631,6789.030384271671,derivatives
2019-02-17,859247,6971.012493915301,derivatives
2019-02-16,848539,6954.097688903459,derivatives
2019-02-15,834984,6909.259412494828,derivatives
2019-02-14,849343,6944.182814160739,derivatives
2019-02-13,847062,6907.461469460981,derivatives
2019-02-12,830603,6878.130175554819,derivatives
2019-02-11,855664,6813.696448479057,derivatives
2019-02-10,796654,6668.792901389586,derivatives
2019-02-09,798326,6681.111390074483,derivatives
2019-02-08,687729,6593.758389261745,derivatives
2019-02-07,686517,6569.540669856459,derivatives
2019-02-06,709954,6639.427662957074,derivatives
2019-02-05,911180,8523.666978484565,derivatives
2019-02-04,928065,8656.515250443057,derivatives
2019-02-03,1628184,14668.324324324325,derivatives
2019-02-02,1372354,12822.143324301598,derivatives
2019-02-01,1366592,12785.031340630554,derivatives
2019-01-31,1341195,12300.027512839324,derivatives
2019-01-30,1282787,12246.17661097852,derivatives
2019-01-29,1310204,12318.578412937195,derivatives
2019-01-28,1367891,12183.940500578961,derivatives
2019-01-27,1424932,12249.050116049171,derivatives
2019-01-26,1421584,12263.492063492064,derivatives
2019-01-25,1444281,12270.866610025489,derivatives
2019-01-24,1433484,12192.600153100282,derivatives
2019-01-23,1440132,12089.758226997985,derivatives
2019-01-22,1425892,12216.346812885538,derivatives
2019-01-21,1447345,12223.165273203276,derivatives
2019-01-20,1581574,12667.793352022427,derivatives
2019-01-19,1520858,12613.90063863316,derivatives
2019-01-18,1554301,12563.053669576462,derivatives
2019-01-17,1549487,12585.177063027939,derivatives
2019-01-16,1522964,12563.636363636364,derivatives
2019-01-15,1623106,12510.45167257592,derivatives
2019-01-14,1458900,12516.300617707619,derivatives
2019-01-13,1579152,12549.884765159342,derivatives
2019-01-12,1592246,12521.594841145015,derivatives
2019-01-11,1600133,12504.946858393248,derivatives
2019-01-10,1894839,12534.490970430643,derivatives
2019-01-09,1892015,12521.608206485771,derivatives
2019-01-08,1895559,12463.403248076796,derivatives
2019-01-07,1976244,12459.769245318705,derivatives
2019-01-06,1950901,12487.364782692186,derivatives
2019-01-05,1948799,12489.09894898744,derivatives
2019-01-04,1876659,12557.942987152035,derivatives
2019-01-03,1968653,12573.62840901833,derivatives
2019-01-02,1803146,12639.46446095612,derivatives
2019-01-01,1701676,12747.591579893624,derivatives
2018-12-31,1803328,12759.69716266893,derivatives
2018-12-30,1755582,12786.467589220683,derivatives
2018-12-29,1784052,12767.852286552637,derivatives
2018-12-28,1486595,12736.420493488691,derivatives
2018-12-27,1702537,12838.677324485332,derivatives
2018-12-26,1676626,12799.64882815482,derivatives
2018-12-25,1803286,12801.064811528358,derivatives
2018-12-24,1669203,12687.769838856795,derivatives
2018-12-23,1491522,12601.571476850288,derivatives
2018-12-22,1375874,12571.948099415205,derivatives
2018-12-21,1457220,12515.846431332131,derivatives
2018-12-20,1259103,12512.203120341846,derivatives
2018-12-19,1287773,12570.99765716517,derivatives
2018-12-18,1200100,12574.392288348701,derivatives
2018-12-17,1080224,12650.474294413865,derivatives
2018-12-16,1069583,12692.334163996678,derivatives
2018-12-15,1065556,12700.30989272944,derivatives
2018-12-14,1091246,12631.624030559093,derivatives
2018-12-13,1146662,12667.498895271763,derivatives
2018-12-12,1119314,12712.254400908576,derivatives
2018-12-11,1151898,12700.088202866593,derivatives
2018-12-10,1199262,12701.355644990468,derivatives
2018-12-09,1166634,12758.464566929135,derivatives
2018-12-08,1203944,12861.275504753765,derivatives
2018-12-07,1153452,12755.191861108038,derivatives
2018-12-06,1298197,12781.303534508223,derivatives
2018-12-05,1400018,12748.297213622292,derivatives
2018-12-04,1361476,12579.469647971911,derivatives
2018-12-03,1589582,13706.83797533845,derivatives
2018-12-02,1621253,13681.459915611815,derivatives
2018-12-01,1539812,13642.349605741118,derivatives
2018-11-30,1602647,13641.870956758597,derivatives
2018-11-29,1705500,13879.39453125,derivatives
2018-11-28,1531432,13895.581163233826,derivatives
2018-11-27,1511108,13877.380843052622,derivatives
2018-11-26,1619634,13880.990743914981,derivatives
2018-11-25,1567765,13906.022707113714,derivatives
2018-11-24,1715400,13904.51487395639,derivatives
2018-11-23,1733591,13887.615156612994,derivatives
2018-11-22,1880146,13773.96336996337,derivatives
2018-11-21,1811649,13856.883891693436,derivatives
2018-11-20,2055499,13867.89232222372,derivatives
2018-11-19,2469962,13911.36018023092,derivatives
2018-11-18,2426954,13930.398346917691,derivatives
2018-11-17,2434303,13923.032486845115,derivatives
2018-11-16,2527537,13921.988432938584,derivatives
2018-11-15,2559173,14005.981830122591,derivatives
2018-11-14,2884101,13971.326842028775,derivatives
2018-11-13,2928186,13890.166500640387,derivatives
2018-11-12,2932599,13852.616910722722,derivatives
2018-11-11,2791368,13173.043888626711,derivatives
2018-11-10,2766132,13210.430297530924,derivatives
2018-11-09,2762518,13074.532632874249,derivatives
2018-11-08,2782367,12760.809943129701,derivatives
2018-11-07,2380970,10844.773400136643,derivatives
2018-11-06,2254167,10749.484978540773,derivatives
2018-11-05,2149956,10174.41673370877,derivatives
2018-11-04,1967015,9861.207199077555,derivatives
2018-11-03,1973256,9816.21729181176,derivatives
2018-11-02,1922425,9673.55205555276,derivatives
2018-11-01,1874669,9475.203436947182,derivatives
2018-10-31,1705535,8691.952909998981,derivatives
2018-10-30,1670167,8535.631420248377,derivatives
2018-10-29,1730128,8492.259362882247,derivatives
2018-10-28,1676714,8268.228216381478,derivatives
2018-10-27,1613604,7934.326596843192,derivatives
2018-10-26,1445948,7185.548874422303,derivatives
2018-10-25,1438206,7087.2024836150395,derivatives
2018-10-24,1437501,7056.951399116348,derivatives
2018-10-23,1310203,6435.181728880158,derivatives
2018-10-22,1303550,6365.922742589246,derivatives
2018-10-21,1309127,6383.494246147844,derivatives
2018-10-20,1231956,6072.937000887311,derivatives
2018-10-19,1197179,5912.287026519828,derivatives
2018-10-18,1232631,5937.528901734104,derivatives
2018-10-17,1246991,5931.83807439825,derivatives
2018-10-16,1260167,5978.021821631878,derivatives
2018-10-15,1161290,5955.638750705164,derivatives
2018-10-14,1194098,5986.954123840562,derivatives
2018-10-13,1162502,5932.04061846201,derivatives
2018-10-12,1120148,5900.795448559237,derivatives
2018-10-11,1337464,5937.423421823671,derivatives
2018-10-10,1345012,5912.4005450789045,derivatives
2018-10-09,1347555,5876.051977499673,derivatives
2018-10-08,1248879,5534.584533569688,derivatives
2018-10-07,1230588,5478.532632891105,derivatives
2018-10-06,1249961,5484.690653795525,derivatives
2018-10-05,1209978,5456.25,derivatives
2018-10-04,1193771,5426.971859799063,derivatives
2018-10-03,1202366,5333.892289947654,derivatives
2018-10-02,1229572,5325.12776093547,derivatives
2018-10-01,1237348,5319.638865004299,derivatives
2018-09-30,1226653,5302.840221338406,derivatives
2018-09-29,1173137,5294.895287958115,derivatives
2018-09-28,1211839,5289.794403946047,derivatives
2018-09-27,1131670,5282.993324307922,derivatives
2018-09-26,1156637,5276.628649635037,derivatives
2018-09-25,1193199,5235.165847665848,derivatives
2018-09-24,1282416,5243.982825598037,derivatives
2018-09-23,1266238,5258.900240883794,derivatives
2018-09-22,1300083,5248.831200290686,derivatives
2018-09-21,1168999,5201.098949991102,derivatives
2018-09-20,1091173,5201.511106873868,derivatives
2018-09-19,1075092,5159.038341571093,derivatives
2018-09-18,1010275,5153.412568863498,derivatives
2018-09-17,1129520,5131.382882064328,derivatives
2018-09-16,1125833,5080.01534157567,derivatives
2018-09-15,1056957,5060.358117489347,derivatives
2018-09-14,1067994,5055.114308704501,derivatives
2018-09-13,927333,5066.562858547779,derivatives
2018-09-12,933519,5041.960572508777,derivatives
2018-09-11,992771,5036.123370364734,derivatives
2018-09-10,962795,4912.470023980815,derivatives
2018-09-09,969547,4927.311073842557,derivatives
2018-09-08,1060610,4929.859626289858,derivatives
2018-09-07,1127255,4910.502700818958,derivatives
2018-09-06,1133152,4964.086388925395,derivatives
2018-09-05,1405826,4928.745223153244,derivatives
2018-09-04,1419863,4913.5308163477175,derivatives
2018-09-03,1449436,4913.009287505932,derivatives
2018-09-02,1450444,4910.766522210184,derivatives
2018-09-01,1382405,4908.237173797266,derivatives
2018-08-31,1394061,4906.074256554637,derivatives
2018-08-30,1416016,4905.3105622336925,derivatives
2018-08-29,1449168,4903.292167145999,derivatives
2018-08-28,1408209,4889.275050343726,derivatives
2018-08-27,1338729,4880.52861830113,derivatives
2018-08-26,1352666,4873.418359994235,derivatives
2018-08-25,1366493,4856.569641397448,derivatives
2018-08-24,1340930,4861.436391980568,derivatives
2018-08-23,1358195,5023.653646989199,derivatives
2018-08-22,1403935,4993.899619393163,derivatives
2018-08-21,1349399,4983.745752696115,derivatives
2018-08-20,1482687,4948.55817368667,derivatives
2018-08-19,1459644,4950.462947261319,derivatives
2018-08-18,1571890,4949.7433636678525,derivatives
2018-08-17,1414862,4933.270571827057,derivatives
2018-08-16,1387631,4933.974541317025,derivatives
2018-08-15,1339415,4812.672918687794,derivatives
2018-08-14,1349123,4749.931345280429,derivatives
2018-08-13,1527132,4799.132648251155,derivatives
